,feature_id,latitude,longitude,easting,northing,utm_epsg,SoVI,pop_d_c
1323,1323,51.11605236,-114.5379905,672315.6953,5665613.151,32611,Moderate,Low
1324,1324,50.99046044,-114.532641,673158.0206,5651661.979,32611,Moderate,Moderate
1325,1325,50.98375158,-114.5124665,674598.849,5650963.669,32611,Low,Moderate
1326,1326,50.90808035,-113.9915769,289687.2601,5643866.285,32612,Low,Moderate
1327,1327,50.90447343,-113.9929255,289576.1989,5643469.146,32612,Low,Moderate
1328,1328,50.90731435,-113.9712198,291114.7055,5643723.288,32612,Moderate,Moderate
1329,1329,50.91395551,-113.9719308,291094.4778,5644463.609,32612,Moderate,Moderate
1330,1330,50.9137186,-113.9596455,291956.8364,5644402.551,32612,Moderate,Moderate
1331,1331,50.92058982,-113.9628163,291764.6803,5645175.383,32612,Moderate,Moderate
1332,1332,50.92062772,-113.9673342,291447.3725,5645192.362,32612,Moderate,Moderate
1333,1333,50.92379897,-113.9640957,291689.1128,5645535.764,32612,Moderate,Moderate
1334,1334,50.92225008,-113.9701544,291256.4646,5645380.7,32612,Moderate,Moderate
1335,1335,50.9652641,-113.7021908,310261.3092,5649438.726,32612,Moderate,Low
1336,1336,50.97447507,-113.6684528,312666.9964,5650376.494,32612,Moderate,Low
1337,1337,50.94170888,-113.6536294,313576.3473,5646696.032,32612,Moderate,Low
1338,1338,51.05799527,-113.672074,312749.6797,5659671.39,32612,Moderate,Low
1339,1339,51.02851001,-113.7375115,308042.8645,5656561.747,32612,Low,Low
1340,1340,51.02164396,-113.8109013,302868.4131,5655992.245,32612,Moderate,Low
1341,1341,51.0425395,-113.8297999,301632.5336,5658366.08,32612,Low,Low
1342,1342,51.13733703,-113.8828046,298330.5552,5669049.408,32612,Moderate,Low
1343,1343,51.1123868,-113.9437221,293958.7576,5666444.399,32612,High,Moderate
1344,1344,51.11568475,-113.938597,294332.061,5666796.706,32612,High,High
1345,1345,51.11681877,-113.9422429,294081.9808,5666932.982,32612,High,Moderate
1346,1346,51.11974638,-113.9425483,294073.6341,5667259.314,32612,High,Moderate
1347,1347,51.11995445,-113.937409,294434.1565,5667268.069,32612,High,High
1348,1348,51.12275486,-113.9363975,294517.3625,5667576.578,32612,High,Moderate
1349,1349,51.12327899,-113.9393903,294310.2984,5667643.214,32612,High,High
1350,1350,51.1234199,-113.9428194,294071.008,5667668.476,32612,High,High
1351,1351,51.12644711,-113.9410416,294208.8534,5668000.05,32612,High,High
1352,1352,51.1273405,-113.9453607,293910.6753,5668111.468,32612,High,Moderate
1353,1353,51.12822655,-113.9490814,293654.3282,5668220.407,32612,High,Moderate
1354,1354,51.12735951,-113.9535468,293338.0783,5668136.553,32612,High,High
1355,1355,51.12758388,-113.9367166,294516.4742,5668114.338,32612,High,High
1356,1356,51.10934633,-113.9300832,294899.7446,5666068.26,32612,High,Moderate
1357,1357,51.10705931,-113.9299709,294897.4745,5665813.687,32612,Moderate,Moderate
1358,1358,51.10085823,-113.9272889,295057.7458,5665116.807,32612,High,Moderate
1359,1359,51.10343797,-113.9322451,294722.2563,5665417.428,32612,High,Moderate
1360,1360,51.101583,-113.9283768,294984.8046,5665200.414,32612,Moderate,Moderate
1361,1361,51.0891578,-113.9296811,294838.4949,5663822.679,32612,High,Moderate
1362,1362,51.08781165,-113.9331056,294592.7614,5663682.574,32612,High,Moderate
1363,1363,51.0860856,-113.9333668,294566.8186,5663491.411,32612,Moderate,Moderate
1364,1364,51.08291942,-113.9333235,294555.8185,5663139.29,32612,High,Moderate
1365,1365,51.18348182,-113.8184638,303027.5288,5674005.217,32612,Moderate,Low
1366,1366,51.14510243,-113.7130331,310237.0033,5669460.887,32612,Moderate,Low
1367,1367,51.23575371,-113.6410267,315634.9898,5679356.334,32612,Moderate,Low
1368,1368,51.31322773,-113.8478583,301533.2283,5688509.417,32612,Low,Low
1369,1369,51.36907976,-113.7331191,309759.5218,5694415.013,32612,Low,Low
1370,1370,51.32590958,-113.6025079,318679.0042,5689284.254,32612,Moderate,Low
1371,1371,51.3172847,-113.6003363,318796.2789,5688319.932,32612,Low,Low
1372,1372,51.35438047,-113.5017305,325807.3319,5692205.554,32612,High,Low
1373,1373,51.37985371,-113.5437356,322981.2787,5695138.468,32612,High,Low
1374,1374,51.38389759,-113.5305773,323912.3561,5695556.399,32612,High,Low
1375,1375,51.04524902,-113.9290258,294690.0854,5658939.313,32612,High,Moderate
1376,1376,51.04504354,-113.9316033,294508.5393,5658923.659,32612,High,Moderate
1377,1377,51.04729159,-113.9326571,294444.6445,5659176.525,32612,High,Moderate
1378,1378,51.04127943,-113.9312853,294514.164,5658504.299,32612,High,High
1379,1379,51.04023385,-113.9329863,294390.3102,5658392.806,32612,High,High
1380,1380,51.04038322,-113.9252035,294936.4612,5658387.709,32612,High,Moderate
1381,1381,50.89736214,-114.0885484,704727.8381,5642449.341,32611,Moderate,Moderate
1382,1382,50.89884603,-114.0825438,705143.4675,5642630.988,32611,Moderate,Moderate
1383,1383,50.90181341,-114.0830282,705096.3699,5642959.532,32611,Moderate,Moderate
1384,1384,50.9017681,-114.0731192,705793.1612,5642982.087,32611,Moderate,Moderate
1385,1385,50.89945066,-114.0716222,705908.6255,5642728.629,32611,High,Moderate
1386,1386,50.89508099,-114.0692377,706095.563,5642249.501,32611,Moderate,High
1387,1387,50.89794146,-114.0976953,704082.2247,5642488.406,32611,Moderate,Moderate
1388,1388,50.89956355,-114.1033473,703677.7758,5642653.119,32611,Moderate,Moderate
1389,1389,50.89787588,-114.1048612,703578.7102,5642461.318,32611,High,Moderate
1390,1390,50.90004749,-114.1070263,703417.0234,5642696.771,32611,Moderate,Moderate
1391,1391,50.90415224,-114.1024052,703723.9731,5643165.859,32611,Moderate,Moderate
1392,1392,51.24509381,-114.4932405,674957.9404,5680066.328,32611,Low,Low
1393,1393,51.28671352,-114.6234238,665723.2059,5684391.848,32611,Low,Low
1394,1394,51.40570649,-114.5800021,668314.0359,5697721.456,32611,High,Low
1395,1395,51.35318952,-114.4391746,678311.4092,5692215.187,32611,Low,Low
1396,1396,51.390753,-114.2432574,691793.8728,5696886.278,32611,Moderate,Low
1397,1397,51.32236835,-114.2892184,688877.9511,5689163.758,32611,Moderate,Low
1398,1398,51.27479396,-113.9840665,291868.9135,5684613.827,32612,Low,Moderate
1399,1399,51.27413179,-113.9810327,292077.4772,5684531.61,32612,Low,Moderate
1400,1400,51.28331608,-114.0036581,708948.4037,5685596.168,32611,Moderate,Moderate
1401,1401,51.28180498,-114.0070543,708718.4743,5685418.504,32611,Moderate,Moderate
1402,1402,51.28355647,-114.0106279,708461.3712,5685603.07,32611,Moderate,Moderate
1403,1403,51.2874005,-114.0104621,708455.5181,5686030.906,32611,Moderate,Low
1404,1404,51.28880086,-114.0072105,708675.8533,5686195.836,32611,Moderate,Moderate
1405,1405,51.29247176,-114.0090997,708527.5142,5686598.582,32611,Moderate,Low
1406,1406,51.28987382,-114.0023237,709011.6457,5686329.032,32611,Moderate,Low
1407,1407,51.30120189,-114.0070064,708633.8266,5687575.118,32611,Moderate,Low
1408,1408,51.29718203,-114.0109101,708379.9728,5687117.109,32611,Moderate,Moderate
1409,1409,51.29612626,-114.0142128,708154.5523,5686990.357,32611,Moderate,Low
1410,1410,51.29646115,-114.0198688,707758.8137,5687011.557,32611,Moderate,Moderate
1411,1411,51.28845883,-114.016325,708042.0017,5686131.927,32611,High,Low
1412,1412,51.10922679,-114.0600907,705788.4652,5666082.413,32611,High,Moderate
1413,1413,51.10592004,-114.0599322,705814.2573,5665715.228,32611,High,Moderate
1414,1414,51.1074626,-114.0552338,706136.2296,5665899.878,32611,High,Moderate
1415,1415,51.10778359,-114.0525284,706324.1488,5665943.148,32611,High,Low
1416,1416,51.10078403,-114.0557901,706127.0168,5665155.83,32611,High,Moderate
1417,1417,51.10090722,-114.0579954,705972.1039,5665163.35,32611,Moderate,Moderate
1418,1418,51.09878604,-114.0600232,705839.5848,5664921.853,32611,High,Low
1419,1419,51.03637719,-114.1249034,701568.9377,5657803.989,32611,Moderate,Moderate
1420,1420,51.03517203,-114.1282688,701338.2657,5657660.799,32611,Low,Moderate
1421,1421,51.03195482,-114.1271769,701428.7611,5657306.111,32611,Moderate,Moderate
1422,1422,51.03413941,-114.1189399,701996.6914,5657571.544,32611,Moderate,Moderate
1423,1423,51.03645494,-114.1198728,701921.2306,5657826.415,32611,Moderate,Moderate
1424,1424,50.97794602,-114.0799606,704976.7848,5651431.95,32611,Moderate,Moderate
1425,1425,50.97236938,-114.0770445,705206.0403,5650820.092,32611,High,Low
1426,1426,50.97309211,-114.0813409,704901.2834,5650888.486,32611,Moderate,Moderate
1427,1427,50.90779175,-114.113642,702918.2367,5643539.504,32611,High,High
1428,1428,50.90502503,-114.1137211,702924.7115,5643231.702,32611,High,Moderate
1429,1429,50.90300578,-114.1079834,703336.8465,5643023.014,32611,Moderate,Moderate
1430,1430,50.91774439,-114.1203604,702402.7955,5644627.515,32611,Moderate,Moderate
1431,1431,50.91697565,-114.1145341,702815.5905,5644558.056,32611,Moderate,Moderate
1432,1432,50.91460144,-114.1098624,703154.2418,5644306.963,32611,Moderate,Moderate
1433,1433,50.91964681,-114.1044406,703513.2628,5644882.818,32611,Moderate,Moderate
1434,1434,50.91588817,-114.1028602,703640.7392,5644469.321,32611,Moderate,Moderate
1435,1435,50.91250567,-114.1028161,703658.6082,5644093.399,32611,Moderate,Moderate
1436,1436,50.9080363,-114.1016636,703759.1362,5643599.708,32611,Moderate,Moderate
1437,1437,50.90915233,-114.1072205,703363.6713,5643708.447,32611,Moderate,Moderate
1438,1438,50.90974258,-114.1137023,702905.5142,5643756.22,32611,Moderate,Moderate
1439,1439,50.90510306,-114.107513,703360.7667,5643257.472,32611,High,Moderate
1440,1440,51.0485668,-114.0859191,704247.9394,5659266.597,32611,High,High
1441,1441,51.04767897,-114.0873459,704151.8588,5659163.937,32611,High,High
1442,1442,51.04603695,-114.0857319,704272.192,5658985.862,32611,High,Moderate
1443,1443,50.95748587,-114.0133329,709745.144,5649344.784,32611,Moderate,Low
1444,1444,50.95418604,-114.006438,710244.1594,5648997.577,32611,Moderate,Moderate
1445,1445,50.92452119,-114.1302498,701678.4957,5645353.828,32611,Moderate,Low
1446,1446,50.92703412,-114.1076918,703252.5824,5645695.124,32611,Low,Low
1447,1447,51.10178936,-113.9840682,291087.5283,5665380.028,32612,High,Low
1448,1448,51.12968555,-113.9560236,293175.1996,5668402.114,32612,High,Moderate
1449,1449,51.13090368,-113.9495719,293631.9577,5668519.414,32612,High,Moderate
1450,1450,51.13081436,-113.9433025,294070.1196,5668491.909,32612,High,Moderate
1451,1451,51.0194678,-114.1158866,702274.6132,5655948.808,32611,Moderate,Moderate
1452,1452,51.02140113,-114.1122761,702519.3633,5656173.667,32611,Low,Moderate
1453,1453,51.018719,-114.1112128,702605.6156,5655878.407,32611,Low,Moderate
1454,1454,51.09101,-114.2196391,694698.8116,5663622.891,32611,Moderate,Low
1455,1455,51.07182151,-114.22451,694438.2432,5661476.678,32611,Moderate,Low
1456,1456,51.07217895,-114.2152932,695082.3235,5661540.806,32611,Moderate,Moderate
1457,1457,51.06854077,-114.2137459,695206.0131,5661140.424,32611,Moderate,Moderate
1458,1458,51.11809434,-114.2265473,694101.6054,5666615.826,32611,Low,Low
1459,1459,51.11410902,-114.2241309,694287.4095,5666179.123,32611,Low,Low
1460,1460,51.10911432,-114.2195098,694631.7902,5665636.037,32611,Low,Low
1461,1461,51.09836432,-114.2584858,691948.4879,5664338.471,32611,Low,Low
1462,1462,51.08420183,-114.2638362,691632.4943,5662749.957,32611,Low,Low
1463,1463,51.09083523,-114.2393502,693319.4724,5663551.492,32611,Low,Low
1464,1464,51.09583336,-114.2432902,693022.7873,5664096.833,32611,Low,Low
1465,1465,51.13731124,-114.144906,699731.3729,5668970.909,32611,Moderate,Moderate
1466,1466,51.13401238,-114.1461186,699660.7936,5668600.859,32611,Low,Low
1467,1467,51.1373823,-114.135327,700401.0558,5669004.871,32611,Low,Moderate
1468,1468,50.91174902,-114.0970302,704068.5723,5644025.27,32611,Moderate,Moderate
1469,1469,50.91202276,-114.0918309,704432.8011,5644070.098,32611,Moderate,Moderate
1470,1470,50.90704289,-114.0911639,704501.5124,5643518.322,32611,Low,Moderate
1471,1471,50.90739542,-114.0964293,704129.8585,5643542.93,32611,Moderate,Moderate
1472,1472,50.94123129,-113.9810316,290577.4682,5647521.714,32612,Low,Moderate
1473,1473,50.93738428,-113.9785346,290735.5779,5647086.946,32612,Low,Moderate
1474,1474,50.93386119,-113.9790443,290683.9461,5646696.724,32612,Low,Moderate
1475,1475,50.88323991,-114.0349691,708557.8488,5641029.393,32611,Low,Low
1476,1476,50.88937896,-114.0302949,708859.0978,5641725.099,32611,Low,Low
1477,1477,50.88330765,-114.0269973,709118.1776,5641059.484,32611,Low,Moderate
1478,1478,50.87900752,-114.0299837,708927.3932,5640572.974,32611,Low,Moderate
1479,1479,51.13913888,-114.1257962,701060.0427,5669226.179,32611,Low,Moderate
1480,1480,51.13438461,-114.1305828,700745.8926,5668684.537,32611,Low,Moderate
1481,1481,51.13397272,-114.1256557,701092.3215,5668652.207,32611,Low,Low
1482,1482,51.13005301,-114.1329791,700597.0489,5668196.425,32611,Moderate,Low
1483,1483,51.14228066,-114.1148826,701809.6424,5669605.369,32611,Low,Moderate
1484,1484,51.13896186,-114.1190877,701530.0107,5669224.863,32611,Low,Moderate
1485,1485,51.1333862,-114.1200146,701489.4602,5668602.44,32611,Low,Moderate
1486,1486,51.11288767,-114.1107119,702229.7246,5666349.021,32611,Moderate,Low
1487,1487,51.12150894,-114.227308,694034.0621,5666993.449,32611,Low,Moderate
1488,1488,51.12808473,-114.2285422,693920.1556,5667721.281,32611,Low,Low
1489,1489,51.12517447,-114.2174988,694704.9821,5667426.899,32611,Low,Moderate
1490,1490,51.1211861,-114.2079518,695389.7556,5667008.796,32611,Low,Low
1491,1491,50.97141975,-114.0051295,710258.1848,5650917.211,32611,Low,Low
1492,1492,50.96665659,-114.0078334,710089.8909,5650379.972,32611,Low,Moderate
1493,1493,51.11835958,-114.1435878,699905.4224,5666867.503,32611,Low,Low
1494,1494,51.12615394,-114.136121,700394.1434,5667754.374,32611,Moderate,Moderate
1495,1495,50.92429187,-114.1005555,703765.9766,5645409.951,32611,Moderate,Moderate
1496,1496,50.92467026,-114.0968222,704026.639,5645462.338,32611,Low,Moderate
1497,1497,50.92871069,-113.9856938,290193.633,5646143.032,32612,Low,Low
1498,1498,50.92383543,-113.9839048,290297.3912,5645595.953,32612,Low,Moderate
1499,1499,51.16677966,-114.0652557,705171.5736,5672466.442,32611,Moderate,Moderate
1500,1500,51.1626622,-114.064334,705254.2881,5672011.254,32611,Moderate,Moderate
1501,1501,51.16666741,-114.0568446,705759.9948,5672477.476,32611,Moderate,Moderate
1502,1502,51.16789162,-114.050296,706212.2685,5672631.93,32611,Moderate,Moderate
1503,1503,51.16304436,-114.0524873,706080.7189,5672086.887,32611,Low,Moderate
1504,1504,51.16345958,-114.0466223,706488.8482,5672149.509,32611,Moderate,Moderate
1505,1505,51.15930154,-114.0486059,706368.7491,5671681.666,32611,High,Moderate
1506,1506,51.14540624,-114.1464041,699591.659,5669866.82,32611,Low,Low
1507,1507,51.14379768,-114.1382052,700171.9811,5669710.274,32611,Low,Moderate
1508,1508,51.14044997,-114.1400867,700054.8818,5669332.966,32611,Low,Moderate
1509,1509,51.14296701,-114.1570776,698855.7278,5669566.714,32611,Low,Moderate
1510,1510,51.14134936,-114.151066,699283.1238,5669403.143,32611,Low,Low
1511,1511,51.15080129,-114.154825,698979.5545,5670443.804,32611,Low,Low
1512,1512,51.14556173,-114.1599569,698643.2213,5669847.405,32611,Low,Low
1513,1513,51.14030809,-114.1615599,698553.6728,5669258.989,32611,Moderate,Moderate
1514,1514,51.14763611,-114.1785132,697336.6936,5670028.063,32611,Low,Moderate
1515,1515,51.14498511,-114.1796809,697266.3441,5669730.196,32611,Low,Moderate
1516,1516,51.14674996,-114.174742,697604.1957,5669939.671,32611,Low,Moderate
1517,1517,51.1424968,-114.1753645,697578.8346,5669465.141,32611,Moderate,Moderate
1518,1518,51.13376108,-114.2517842,692270.5783,5668291.349,32611,Low,Moderate
1519,1519,51.12605805,-114.2532954,692196.8587,5667430.982,32611,Low,Moderate
1520,1520,51.12900648,-114.2532035,692191.0436,5667759.026,32611,Moderate,Moderate
1521,1521,51.12657211,-114.2535618,692176.0909,5667487.439,32611,Moderate,Moderate
1522,1522,51.11589408,-114.2484408,692578.7773,5666313.66,32611,Moderate,Moderate
1523,1523,51.11153497,-114.2394127,693228.7339,5665852.694,32611,Low,Moderate
1524,1524,51.1155447,-114.2333969,693632.977,5666314.308,32611,Low,Low
1525,1525,51.01735757,-114.2187173,695072.7395,5655436.845,32611,Moderate,Moderate
1526,1526,51.01133924,-114.2123246,695546.3642,5654784.697,32611,Low,Low
1527,1527,50.90234175,-114.0937915,704337.4055,5642988.402,32611,Moderate,Moderate
1528,1528,50.89554285,-114.0757972,705632.3371,5642282.546,32611,Moderate,Moderate
1529,1529,51.09397337,-113.9307187,294787.1725,5664360.942,32612,High,Moderate
1530,1530,51.08929914,-113.9253481,295142.4985,5663826.32,32612,High,Moderate
1531,1531,51.0887318,-113.9196604,295538.2182,5663747.426,32612,High,Low
1532,1532,51.01134979,-114.1840448,697529.7215,5654861.317,32611,Low,Low
1533,1533,51.01305831,-114.1712796,698417.7097,5655085.57,32611,Moderate,Low
1534,1534,51.04863553,-113.9309658,294569.1138,5659321.217,32612,High,Moderate
1535,1535,51.04579349,-113.9240214,295043.211,5658985.9,32612,High,Moderate
1536,1536,50.89452,-114.08708,704843.5483,5642137.449,32611,Moderate,Low
1537,1537,51.1718029,-114.0666987,705048.4179,5673020.878,32611,Moderate,Moderate
1538,1538,51.17359163,-114.0437712,706642.8348,5673283.958,32611,High,Moderate
1539,1539,51.16047992,-114.0389172,707040.8005,5671839.918,32611,Moderate,Low
1540,1540,51.15076479,-114.2271596,693921.7804,5670246.469,32611,Low,Moderate
1541,1541,51.14589589,-114.2290946,693806.8853,5669700.049,32611,Low,Moderate
1542,1542,51.14834154,-114.2210619,694358.3447,5669993.156,32611,Low,Moderate
1543,1543,51.14046047,-114.2295874,693795.1943,5669094.446,32611,Moderate,Moderate
1544,1544,51.14235441,-114.2220635,694313.4578,5669324.867,32611,Moderate,Moderate
1545,1545,51.14658492,-114.2157472,694737.393,5669811.919,32611,Moderate,Moderate
1546,1546,51.1448966,-114.2106212,695102.9786,5669637.804,32611,Moderate,Moderate
1547,1547,51.16993348,-114.0443797,706616.666,5672875.55,32611,Moderate,Moderate
1548,1548,51.16697369,-114.0442389,706639.7438,5672546.89,32611,Low,Moderate
1549,1549,50.89796218,-114.0964133,704172.264,5642494.256,32611,Moderate,Low
1550,1550,50.89317484,-114.1077993,703392.6316,5641930.587,32611,Moderate,Low
1551,1551,51.13131632,-113.9381536,294432.5278,5668533.308,32612,High,Moderate
1552,1552,51.11233616,-113.9378327,294370.6707,5666422.29,32612,High,Moderate
1553,1553,51.11233889,-113.9326481,294733.5077,5666408.112,32612,High,Moderate
1554,1554,51.16471701,-114.1215358,701246.6601,5672081.533,32611,Moderate,Moderate
1555,1555,51.17126344,-114.1138731,701753.7126,5672830.351,32611,Moderate,Moderate
1556,1556,51.16406782,-114.1127444,701864.0339,5672033.464,32611,Moderate,Moderate
1557,1557,51.16005875,-114.0859439,703755.1342,5671661.692,32611,Moderate,Moderate
1558,1558,51.15684507,-114.0911239,703407.1466,5671290.062,32611,Moderate,Moderate
1559,1559,51.16322534,-114.0740267,704574.2315,5672046.841,32611,Moderate,Moderate
1560,1560,51.13442375,-114.2210259,694419.3538,5668445.889,32611,Low,Low
1561,1561,51.13635785,-114.2131866,694959.5505,5668681.674,32611,Moderate,Moderate
1562,1562,51.13117215,-114.2137354,694943.0148,5668103.681,32611,Moderate,Moderate
1563,1563,51.12921791,-114.2182796,694633.3504,5667874.376,32611,Moderate,Low
1564,1564,51.14944992,-114.1853875,696848.2647,5670211.291,32611,Moderate,Moderate
1565,1565,51.14893707,-114.1814552,697125.4209,5670164.808,32611,Moderate,Moderate
1566,1566,51.1523166,-114.1766334,697448.1595,5670553.477,32611,Moderate,Low
1567,1567,51.14835995,-114.1696889,697950.6649,5670132.258,32611,Moderate,Moderate
1568,1568,50.91784114,-113.970179,291234.9967,5644890.621,32612,Moderate,Moderate
1569,1569,50.92202355,-113.9737526,291002.6147,5645365.706,32612,Moderate,Moderate
1570,1570,50.92797568,-113.9719664,291154.7953,5646022.355,32612,Moderate,Moderate
1571,1571,50.92494203,-113.9696201,291306.0565,5645678.457,32612,Moderate,Moderate
1572,1572,50.9295011,-113.9649423,291655.1199,5646172.071,32612,Moderate,Moderate
1573,1573,50.92511476,-113.9632561,291753.9855,5645679.671,32612,High,Moderate
1574,1574,50.92379148,-113.95938,292020.4296,5645521.622,32612,Moderate,Moderate
1575,1575,50.89152722,-113.997367,289205.5061,5642042.585,32612,Low,Low
1576,1576,50.89620974,-113.9823643,290281.447,5642520.392,32612,Low,Low
1577,1577,50.89515834,-113.9809417,290376.7368,5642399.464,32612,Low,Moderate
1578,1578,50.88928408,-113.9896196,289740.1492,5641771.109,32612,Low,Moderate
1579,1579,50.88903235,-113.9820076,290274.2699,5641721.461,32612,Low,Moderate
1580,1580,50.88983872,-113.9737839,290856.1497,5641787.764,32612,Low,Moderate
1581,1581,50.88431621,-113.9835194,290146.7616,5641201.461,32612,Low,Moderate
1582,1582,50.96970414,-113.9493625,292928.5356,5650597.644,32612,Moderate,Low
1583,1583,50.9129218,-113.9732984,290993.7347,5644352.564,32612,Moderate,Low
1584,1584,50.9153101,-113.9679884,291377.6089,5644603.044,32612,Moderate,Moderate
1585,1585,50.91218142,-113.9657315,291522.2373,5644248.842,32612,Moderate,Moderate
1586,1586,50.90909527,-113.9637852,291645.2422,5643900.251,32612,Low,Moderate
1587,1587,50.90494369,-113.9715473,291081.0693,5643460.666,32612,Low,Moderate
1588,1588,50.90562947,-113.9626759,291707.734,5643511.819,32612,Low,Moderate
1589,1589,50.91275401,-113.9476762,292793.7594,5644261.625,32612,Moderate,Moderate
1590,1590,50.91232956,-113.9410015,293260.9863,5644195.71,32612,Moderate,Moderate
1591,1591,50.90850437,-113.9394717,293351.5542,5643766.168,32612,Moderate,Moderate
1592,1592,50.91297838,-113.9328423,293837.306,5644245.005,32612,Moderate,Moderate
1593,1593,50.91937955,-113.9610512,291883.3125,5645035.853,32612,Moderate,Moderate
1594,1594,50.91574766,-113.9606917,291892.3633,5644631.075,32612,Moderate,Low
1595,1595,50.91628948,-113.9518382,292516.9728,5644666.369,32612,Moderate,High
1596,1596,51.14731476,-114.1377973,700185.2841,5670102.403,32611,Low,Low
1597,1597,51.15203909,-114.1288948,700787.3111,5670651.917,32611,Moderate,Low
1598,1598,51.01759881,-114.2252653,694612.5468,5655446.346,32611,Moderate,Low
1599,1599,51.01593174,-114.2073629,695874.9908,5655308.457,32611,Moderate,Low
1600,1600,51.02011404,-114.1949016,696731.1714,5655806.639,32611,Low,Moderate
1601,1601,51.02749554,-114.207559,695812.4943,5656593.561,32611,Moderate,Low
1602,1602,51.01573417,-114.1899885,697094.2663,5655332.836,32611,Moderate,Low
1603,1603,51.12285438,-113.9685081,292271.1998,5667677.847,32612,High,Moderate
1604,1604,51.12373037,-113.9633344,292637.1,5667760.634,32612,High,Moderate
1605,1605,51.11834524,-113.9675444,292318.395,5667173.824,32612,High,Moderate
1606,1606,51.12132426,-113.960874,292798.4624,5667486.202,32612,High,Moderate
1607,1607,51.11927507,-113.9584575,292958.3726,5667251.579,32612,High,Moderate
1608,1608,51.11505648,-113.9648764,292490.3358,5666800.668,32612,High,Moderate
1609,1609,51.11636876,-113.9572221,293031.8206,5666924.994,32612,High,Moderate
1610,1610,51.02725647,-114.6040188,668016.3274,5655587.825,32611,Moderate,Low
1611,1611,50.94909583,-114.5694526,670726.5668,5646977.112,32611,Low,Low
1612,1612,50.93523111,-114.6091969,667985.1652,5645344.333,32611,Low,Low
1613,1613,51.22757602,-114.2210155,694028.3995,5678802.52,32611,Moderate,Low
1614,1614,51.18995168,-114.1795349,697084.6934,5674729.892,32611,Moderate,Low
1615,1615,51.19737661,-114.0730586,704490.6572,5675846.344,32611,High,Low
1616,1616,51.20518085,-113.9654597,292853.8069,5676821.901,32612,High,Low
1617,1617,51.12046725,-114.288197,689777.9756,5666718.776,32611,Low,Low
1618,1618,51.16014778,-114.34433,685690.9271,5670987.179,32611,Low,Low
1619,1619,51.13427253,-114.3578333,684850.2738,5668076.31,32611,Moderate,Low
1620,1620,51.07166381,-114.2773997,690734.2729,5661320.764,32611,Low,Low
1621,1621,50.91760864,-113.8861336,297140.2407,5644630.264,32612,Moderate,Low
1622,1622,50.96504562,-113.7945043,303779.4877,5649656.099,32612,High,Low
1623,1623,50.9255511,-113.8056321,302831.1657,5645294.962,32612,Moderate,Low
1624,1624,50.8645965,-113.7151269,308941.134,5638280.219,32612,High,Low
1625,1625,51.06325952,-113.8888346,297585.3629,5660830.331,32612,Moderate,Low
1626,1626,50.99540139,-113.8489283,300089.1462,5653177.182,32612,Moderate,Low
1627,1627,51.01562028,-113.8005008,303572.2206,5655294.77,32612,Moderate,Low
1628,1628,51.02384666,-113.7793243,305091.8166,5656153.099,32612,Moderate,Low
1629,1629,51.04552728,-113.7908843,304372.6371,5658594.137,32612,Moderate,Low
1630,1630,51.08708043,-113.8156467,302813.9473,5663279.968,32612,Moderate,Low
1631,1631,50.90039273,-114.101289,703818.8605,5642750.986,32611,Moderate,Moderate
1632,1632,50.89623875,-114.0999843,703928.7352,5642292.781,32611,High,High
1633,1633,51.29252868,-113.9964998,291082.4229,5686620.839,32612,Moderate,Low
1634,1634,51.27553971,-113.9815378,292048.62,5684689.569,32612,Low,Moderate
1635,1635,51.288853,-114.0452514,706023.6885,5686094.133,32611,Moderate,Moderate
1636,1636,51.28889453,-114.0373677,706573.0971,5686120.915,32611,Moderate,Moderate
1637,1637,51.28893626,-114.0287089,707176.535,5686149.967,32611,Moderate,Moderate
1638,1638,51.05140125,-113.8367529,301183.1842,5659370.049,32612,Moderate,Moderate
1639,1639,51.0469231,-113.8368907,301154.3398,5658872.558,32612,Low,Moderate
1640,1640,51.04230192,-113.8368972,301134.0856,5658358.811,32612,Low,Moderate
1641,1641,51.05735386,-113.8158014,302676.6544,5659975.473,32612,Low,Moderate
1642,1642,51.03470354,-113.8338082,301318.0762,5657505.714,32612,Moderate,Moderate
1643,1643,51.43876556,-114.0304213,706382.1683,5702802.837,32611,Moderate,Low
1644,1644,51.41986691,-114.0350047,706148.7779,5700688.797,32611,Moderate,Low
1645,1645,50.95510987,-114.4251111,680840.6932,5647989.853,32611,Moderate,Moderate
1646,1646,50.9980524,-114.1431568,700454.7223,5653493.412,32611,Low,Moderate
1647,1647,51.00315677,-114.1523006,699791.3038,5654036.054,32611,Moderate,Moderate
1648,1648,51.24222026,-113.9438834,294525.7807,5680879.192,32612,Low,Low
1649,1649,51.41084917,-113.9685343,293564.5775,5699696.184,32612,Low,Low
1650,1650,51.39850609,-114.090361,702395.0772,5698159.554,32611,Moderate,Low
1651,1651,51.30952042,-114.1252448,700357.0253,5688170.357,32611,Moderate,Low
1652,1652,51.22498828,-114.0887729,703271.2945,5678872.506,32611,Moderate,Low
1653,1653,51.29260022,-113.9604631,293594.7541,5686526.799,32612,Moderate,Low
1654,1654,51.29369155,-114.0486375,705765.9856,5686622.568,32611,Moderate,Low
1655,1655,51.29673774,-114.029102,707114.0023,5687016.202,32611,Low,Low
1656,1656,50.98220819,-114.2777606,691076.6394,5651374.319,32611,Moderate,Moderate
